enr,id,multiaddr,epoch,metadata,long_lived_subnets,subscribed_subnets,client_version,crawler_id,crawler_location,timestamp
enr:-Ly4QHgCU69-mD-A81ZEic0cEtdCDv5OWPdV4x3HvZ-d-qpbZp9ieOFic2qoCFsTnJWf1a_AhgmP2hFIkmgItgsqT9gRh2F0dG5ldHOIAMAAAAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhA_Mj1iJc2VjcDI1NmsxoQIU_GtCtG_F2YRiks41W6dVsJ5gfU235WUAEsBk6_WtgIhzeW5jbmV0cw-DdGNwgiMog3VkcIIjKA,16Uiu2HAkvqbNgNDjDxcn1NgzMFZr9zzM5GyssQ2kdXUvQexXaEC7,/ip4/15.204.143.88/tcp/9000,286689,"{""seq_number"":15,""attnets"":""00c0000000000000"",""syncnets"":""0f""}","[14,15]","[11,36,16,30,44,2,42,33,3,23,34,13,62,46,14,7,27,28,6,41,9,24,40,15,22,59,32,50,55,61,43,4,48,20,19,10,54,5,56,12,0,18,37,25,8,58]",nimbus,FLY_MACHINE_ID,FLY_REGION,1716912607122
enr:-Ma4QJJWizx6gQIcDh8Wl4h60R8xgi8KYDQgO_OGManEyr5KZ4VO7XgUxx9tU9k5BsfQhkyejYosND-t4_CSSE0yv22CA0KHYXR0bmV0c4gAAAAAYAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEGBsoWYRxdWljgiMpiXNlY3AyNTZrMaEDyiJX8IL4S_419i_tIz55u3IbTSQ1ob994ZmuT7IFc9uIc3luY25ldHMAg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmSG35YXSJyh14yMQXRFjFnL1huBLkqNtSahV42TZaxVAz,/ip4/24.27.40.89/tcp/9000,286689,"{""seq_number"":791,""attnets"":""0000000060000000"",""syncnets"":""00""}","[37,38]","[38,47,37,10]",Lighthouse/v5.1.3-3058b96/x86_64-windows,FLY_MACHINE_ID,FLY_REGION,1716912629951
enr:-Ma4QFHaryi_8rP5wHFsHYEj15j5I6CELtZW_G-1tZhNcO5yJS9SGkgCK8-PluCGM0k2bbtxxtv5lFxGsphyKHLlByKCBIqHYXR0bmV0c4gAAAAAAADAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEEKq5aIRxdWljgqQRiXNlY3AyNTZrMaED7-YiqiXbLHAPwkapVL-d7CSyt5KMcruHF5F92biHLYSIc3luY25ldHMIg3RjcIKkEIN1ZHCCpBA,16Uiu2HAmUoTKhtKU7cem2wbf5XgoofUTiBSb6QGnZEBUt9j5FnEF,/ip4/16.170.185.104/tcp/42000,286689,"{""seq_number"":1142,""attnets"":""000000000000c000"",""syncnets"":""08""}","[54,55]","[7,22,41,61,53,35,37,27,38,47,36,55,25,5,43,44,51,30,58,48,34,54,50,59,44,36,16,7,7,58,22,27,34,8,51,15,5,39,21]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912659100
enr:-MK4QCcidyZ34A5Mbr5WEymZvX9C70jwtnpL-n3F4hebRbH2f0I_HT6XkdZOzLf22qbpUz3NelKfAPkD2KeB7uaNAmaGAY8qBuROh2F0dG5ldHOIAwAAAAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhEPRNSqJc2VjcDI1NmsxoQJRtWkGF75UfXBTCfbZKFJByh7pXNmZc5N1DR90G6Mxv4hzeW5jbmV0cwCDdGNwgjLIg3VkcIIu4A,16Uiu2HAkzvdSgjoaFMd8CUZEYCe1GEQainUQCvsRKuQvkmgR8x7p,/ip4/67.209.53.42/tcp/13000,286689,"{""seq_number"":35,""attnets"":""0300000000000000"",""syncnets"":""00""}","[0,1]","[0,1,8]",Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912660811
enr:-Ma4QFhM2BUT69gJPlPh3Mf0WoAxG2fMUYlmUNQGUX3uGJmcNDnyxZYFSIYmR8LAwiOiNPFocStk7wbVFdH7X6qYO3WCcLOHYXR0bmV0c4gAAAAAAAAGAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEIk3uPYRxdWljgiZ9iXNlY3AyNTZrMaEDRpoeA3g_HrFW7VOrHVDUSKaILdnkpSsRXcC8VncEoBSIc3luY25ldHMGg3RjcIImfIN1ZHCCJnw,16Uiu2HAmHQbC4bRTKZ1ERziAgL9hnjPVYJjJgR7SK39tqzMwQ4TD,/ip4/34.77.238.61/tcp/9852,286689,"{""seq_number"":28781,""attnets"":""0000000000000600"",""syncnets"":""06""}","[49,50]","[49,57,35,8,50,62,22,31,26,20]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912689040
enr:,16Uiu2HAmMgB9FgWEEwxaWXvBRt8bdkBfcQ1Gq6rCiRMnqBQ2VmjR,/ip4/57.128.117.158/tcp/9000,286689,"{""seq_number"":840,""attnets"":""0000003000000000"",""syncnets"":""04""}","[28,29]","[59,12,24,29,31,19,11,28]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912689061
enr:-Ma4QB3l2MQC2xKgRkQwnowTsqlxMaznkJ3pCXAJbsbqEf14EvSSYxcm2rSTVVVjdkNLMTGuR8Qf524Yxp1jaDIVUYGCASqHYXR0bmV0c4gAAAAAAAAAA4RldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEU26HkIRxdWljgiORiXNlY3AyNTZrMaECikCssnYrTSvYA6WA_hOUqIKzDiCYOkYBCxAjLEY3pjqIc3luY25ldHMPg3RjcIIjkIN1ZHCCI5A,16Uiu2HAm4jMSXDndL2Ve6fx8o3PycDWbs43urebWDvjXD45QVeky,/ip4/83.110.135.144/tcp/9104,286689,"{""seq_number"":259,""attnets"":""0000000000000003"",""syncnets"":""0f""}","[56,57]","[56,57,17]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912690080
enr:-Ma4QGjjPEcEt2t-R10Hx5A0_4uYhzWn5hyyLuxCU1DM8lZDV69LkajnwD9W0cu1haYY7HcWfrE6QvBdV45qsg3jMLqCARKHYXR0bmV0c4gAAAAAYAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCED-vaPIRxdWljgiMpiXNlY3AyNTZrMaEDSqbSSIR2EIZwsI6RnjCe6xlbHeuxdpxmhpvIwHp4HrSIc3luY25ldHMPg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmHgQ4KGWFvVGyX2JN9PdDddBNYe2tVf54dzKTCaKLSrtj,/ip4/15.235.218.60/tcp/9000,286689,"{""seq_number"":245,""attnets"":""0000000060000000"",""syncnets"":""0f""}","[37,38]","[62,53,2,52,24,36,20,59,43,54,35,0,40,1,27,33,10,19,46,16,37,4,30,38,13,44,22,47,12,48,21,61,41,7,9,17,45,3,28,29,42]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912690487
enr:,16Uiu2HAmP5m47EHait3njtJNfhgkdufrQ8g7zKYmrhtkoJkwcvKk,/ip4/119.31.250.13/tcp/13000,286689,"{""seq_number"":31,""attnets"":""0000000000000c00"",""syncnets"":""00""}","[50,51]","[57,2,15,62,27,24,9,36,41,45,34,47,54,11,50,59,49,10,3,33,29,35,7,1,51,63,8,43,38,37,42,5,31,52,4,40,0,6,14,26,32,61,44,53,55,39,21,60,28,20,25,12,17,23,58,22,46,16,48,56,13,30,19,18]",Prysm/v5.0.0/b7b017f5b607f04d4e9056a1ec8a6851a9c7da29,FLY_MACHINE_ID,FLY_REGION,1716912702362
enr:,16Uiu2HAmBAjqpuhyBHsvoQCBU8B7tCaJwyGSYu8AJsYbNNHnNGcN,/ip4/221.148.45.118/tcp/46372,286689,"{""seq_number"":426,""attnets"":""0000800100000000"",""syncnets"":""00""}","[23,24]","[24,2,23]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912709353
enr:-Ma4QMxMkQwgxmtS1EZi_-06keUjxKgeQBFJHcfggqqngWd0R7Rc1fT9CzRVdfzufnUSEqaVkbavTXN4toiCyg0l8p2CAbqHYXR0bmV0c4gAAAAAAAAAA4RldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEEKq5aIRxdWljgqvhiXNlY3AyNTZrMaEDB8MpspoE5kj7KBhD_ehd3MvVK2Ikc9EY0pnanoUfiI2Ic3luY25ldHMIg3RjcIKr4IN1ZHCCq-A,16Uiu2HAmDBHonsA8gWoQABKw134ssyGCMnniVHMGn8GKuCNu6ohW,/ip4/16.170.185.104/tcp/44000,286689,"{""seq_number"":422,""attnets"":""0000000000000003"",""syncnets"":""08""}","[56,57]","[6,51,3,56,52,4,30,37,12,63,54,8,43,40,23,38,9,53,57,58,52,40,12,49,43,62,51,61,18,41]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912719154
enr:-Ly4QMGcKdqQox9vMet3slmEEqRlgMm2XYPYVu2tGQdlGSH7eQkriA4_DH_xYZtn3VVZ7sDJVD_cWR9pUnz6odh5FNQPh2F0dG5ldHOIAAAAAAwAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhNW9ghiJc2VjcDI1NmsxoQOupl3HzKpXu4p9cgIFKgMh8HJy_WnnPfrzSXTNQkb4xIhzeW5jbmV0cwCDdGNwgiMog3VkcIIjKA,16Uiu2HAmQQkRcqnRXsobGZNU9irGMnv5si4oicwUVokSYqG4CqUX,/ip4/213.189.130.24/tcp/9000,286689,"{""seq_number"":13,""attnets"":""000000000c000000"",""syncnets"":""00""}","[34,35]","[61,34,26,0,29,46,37,28,35,8,1,11]",nimbus,FLY_MACHINE_ID,FLY_REGION,1716912719910
enr:,16Uiu2HAmJAqp8veR6hGWjz1pQceRVr55sZVQXgozi4NoGfKWvce5,/ip4/46.189.203.136/tcp/9001,286689,"{""seq_number"":7,""attnets"":""0000060000000000"",""syncnets"":""00""}","[17,18]","[17,20,18]",Prysm/v5.0.2/b3053dc96ad2b89fc66ce44009178a010cd2258d,FLY_MACHINE_ID,FLY_REGION,1716912729734
enr:-Ly4QM9qbenwSnue80qfAtpwX6JOP-Fad323EeaEW3jzzym5YSSpsRzNVzWrJVajJ5-6M2tt1XTujjhAaln5bDoAo_4Oh2F0dG5ldHOIAAAAAAAAgAGEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhNW9ghWJc2VjcDI1NmsxoQLFsxBtCkCwyChdR29xm8l1BIocCmI6erLIfN9OhEemV4hzeW5jbmV0cwCDdGNwgiMog3VkcIIjKA,16Uiu2HAm8jQfLG51kgaLcS2jRHte3uWapW2T4WRX9Z9jbdVMrvir,/ip4/213.189.130.21/tcp/9000,286689,"{""seq_number"":12,""attnets"":""0000000000008001"",""syncnets"":""00""}","[55,56]","[44,60,53,13,56,7,9,55,1]",nimbus,FLY_MACHINE_ID,FLY_REGION,1716912744602
enr:-Ma4QFLGrLipwoEzEWpwM8IBQHV2gPMUPjCD01jnReG8hmrXa2kisCauyhwLpJ4jumVv3WMe-4-2sXHmU4sou8Z77FiCBWCHYXR0bmV0c4gADAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEM1tqUIRxdWljgiMpiXNlY3AyNTZrMaEDRDTr-uuuLLKj4d2pfq_8M7wZrhDoKO0UpTGXVJ8aYh-Ic3luY25ldHMPg3RjcIIjKIN1ZHCCIyg,16Uiu2HAmHFEsu8VCyXTMErXYApVLszwYDVhHa2hLpoZ1oMdCTTn6,/ip4/51.91.106.80/tcp/9000,286689,"{""seq_number"":1338,""attnets"":""000c000000000000"",""syncnets"":""0f""}","[10,11]","[21,61,11,10]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912748945
enr:-Ly4QDi1goU0r2hAaVeXuP3OdrGU_beZWwLGxrKwKAMJF14FLfVABuxtZ-oDhiwUOzarfrm5TuOsQpBdkYbi4Cbv_i8Qh2F0dG5ldHOIABgAAAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhDNP5hqJc2VjcDI1NmsxoQLWSxMVYHr76qTANuKKn1AtNKyNva1T7DL0mDDE_TKr9YhzeW5jbmV0cwKDdGNwgiMog3VkcIIjKA,16Uiu2HAm9rBd89PjuhKQJ8HqKmmpjS9M5GY8yY1CmyCBsoEctrrp,/ip4/51.79.230.26/tcp/9000,286689,"{""seq_number"":10,""attnets"":""0018000000000000"",""syncnets"":""02""}","[11,12]","[11,12,3]",lodestar/v1.18.1,FLY_MACHINE_ID,FLY_REGION,1716912750627
enr:-Ma4QIPlI5Iw6WGqfmTdxrnIH_Do1k3CylqEjjZq8HBzRqXWI-F5mek_Z-G_tAGafJB2pSmYIrKteVaTtHMshK-t7XuCAXOHYXR0bmV0c4gAGAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCENvmt34RxdWljgjLJiXNlY3AyNTZrMaECZETvWaROj3L8tnNmFPXR_AbSYCkXe3L2px_Ky1Xb1dmIc3luY25ldHMHg3RjcIIyyIN1ZHCCLuA,16Uiu2HAm2B5iVaC8bGVhwZ2QHsH2dy8VFzfqCFqptMYTPzTNzVrQ,/ip4/54.249.173.223/tcp/13000,286689,"{""seq_number"":1217,""attnets"":""0018000000000000"",""syncnets"":""07""}","[11,12]","[62,12,4,39,3,43,36,25,59,17,11,38,26,16]",rust-libp2p/0.44.1,FLY_MACHINE_ID,FLY_REGION,1716912751144
enr:-Ma4QLf17ChXCyBWfRJn6UldJuuQON87tOEJ3kBrptOIUxpTW55g0GY0ibK2WIwF-6Ab9kKJclWkAjXuAEFvneH1DFmCA9CHYXR0bmV0c4gAAAAAABgAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEvlzYmYRxdWljgnZniXNlY3AyNTZrMaEClWBw8i7T0EyKjZx5Hx9vlWLuf15y97fIbjjet6DS55GIc3luY25ldHMIg3RjcIJ2ZoN1ZHCCdmY,16Uiu2HAm5Un27hbfr2abdcF6GDdrMz1LHQPppxdF12dBEbp8Nnvc,/ip4/190.92.216.153/tcp/30310,286689,"{""seq_number"":635,""attnets"":""0000000000180000"",""syncnets"":""08""}","[43,44]","[61,44,50,43]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912751442
enr:,16Uiu2HAmNmTt6f2nbfL6bKTmA7PURXg2GxnMYqmx7WKtSCn3JtUm,/ip4/169.150.197.122/tcp/18120,286689,"{""seq_number"":370,""attnets"":""0000000000000003"",""syncnets"":""00""}","[56,57]","[56,57,38]",Lighthouse/v5.1.0-10a38a8/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912758771
enr:,16Uiu2HAmBAjqpuhyBHsvoQCBU8B7tCaJwyGSYu8AJsYbNNHnNGcN,/ip4/221.148.45.118/tcp/55960,286689,"{""seq_number"":426,""attnets"":""0000800100000000"",""syncnets"":""00""}","[23,24]","[33,24,23]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912769311
enr:-MK4QGuczK_WLTvNOwuZX5ziC-99pSvMLeU4R3puXkESo5TVSvnJr9C716T7nhM8mvipffTNN5yHWCbifjFf2uQTWtCGAY-aM2Hmh2F0dG5ldHOIAAAAGAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhBdvuVqJc2VjcDI1NmsxoQK-vvsFWR0tEMBThxUZd100z9RRRAZv8RhDEyNPRudWh4hzeW5jbmV0cwCDdGNwgjLIg3VkcIIu4A,16Uiu2HAm8GGM4hKQF4iDuBnRXn5rQCHUNx5RpY6duGwsDg89F9Gr,/ip4/23.111.185.90/tcp/13000,286689,"{""seq_number"":8,""attnets"":""0000000000800100"",""syncnets"":""00""}","[47,48]",[41],Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912771144
enr:-MS4QMGiMPTCxpD-HEKXSsa4p9PIqMmL3e7vrHYDdst9vzctc4gQUhuiXP-y94DJMoCkOngPaQGgyQbpqKVlMkj2sllmh2F0dG5ldHOIAAAAAAAMAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhAjRaxuEcXVpY4IjKYlzZWNwMjU2azGhAwy6cOSaIDwhFkdqp0WU8PngxNLipCVGKG7BGCzN_cb3iHN5bmNuZXRzD4N0Y3CCIyiDdWRwgiMo,16Uiu2HAmDWg8dVxQM9BzFpPmDdkwn1p172xjN4Gk3QjYwayzjEk6,/ip4/8.209.107.27/tcp/9000,286689,"{""seq_number"":87,""attnets"":""00000000000c0000"",""syncnets"":""0f""}","[42,43]","[43,42,27]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912779013
enr:-Ma4QGbEpLp5kiLKX1xBcW_ngT1PaYlBy8gJNC4FoolVSIdsS79HV-ALnJBZKSqXSRXs9-LDftAodrDAA7JQcT-u2iiChKeHYXR0bmV0c4gAGAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEIk56goRxdWljgiZ9iXNlY3AyNTZrMaECjYYKckdsy9CrPwijxdpU5RI6zIxZ5TYi-5FZrq5SehaIc3luY25ldHMAg3RjcIImfIN1ZHCCJnw,16Uiu2HAm4x81do1vHw7fYgZ7mG9oWb4hUvS8TipqFhPMYHas5SfP,/ip4/34.78.122.130/tcp/9852,286689,"{""seq_number"":33910,""attnets"":""0018000000000000"",""syncnets"":""00""}","[11,12]","[11,12,29,42,6,42,38]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912779391
enr:-MS4QBw3kcOkLWmlr5o-6lRvdZ976Rvu-gupW4a-vJ3CkomvKKFTOdvTbjcBU6VY-AHRPWRCVFUn9pi2GYGq8HDXduF-h2F0dG5ldHOIAAAAADAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhCJDSt2EcXVpY4IjKYlzZWNwMjU2azGhA7BCT0KsecD9UBgLaK1ZFnS29jSUB5x6VVaFwTXLyG0HiHN5bmNuZXRzD4N0Y3CCIyiDdWRwgiMo,16Uiu2HAmQX2kTDkgRhmzi8dupijfm3RpYuhW2KAYgKmZyLibJcXg,/ip4/34.67.74.221/tcp/9000,286689,"{""seq_number"":111,""attnets"":""0000000030000000"",""syncnets"":""0f""}","[36,37]","[56,26,17,16,63,36,5,37,48,28,61,30]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912779679
enr:-MS4QPDPzhm1gl92NxQVyFlBAu9-NXzhRW2Nps5paeO37bvBfWQNYuPAgTu7fTlENOJJEZ9SMDent1bkpESEnPKi3jVqh2F0dG5ldHOIAAAAAAAAAAaEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhDNR3YKEcXVpY4IjKYlzZWNwMjU2azGhAsSwZiEcF-G9sGSgFVtny8KgnbtRmkRSVODyX2c5tsxdiHN5bmNuZXRzD4N0Y3CCIyiDdWRwgiMo,16Uiu2HAm8fTtyN1VpYf3NXKgeYa1nzh7KtcC4bd6JWf7s2SM4FDN,/ip4/51.81.221.130/tcp/9000,286689,"{""seq_number"":91,""attnets"":""0000000000000006"",""syncnets"":""0f""}","[57,58]","[63,56,5,61,58,17,30,48,28,26,57,16,37]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912779984
enr:-MK4QHts5Ktz2C3n3bbZ5igPdm9mMGn_eVrTWFmigWFNGDJXAXSOWi2R4OdvIjJ5bp2yfUXLuHQD_UY_ySmg1rhm8z6GAY-Yc0zdh2F0dG5ldHOIAAAMAAAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhANERKyJc2VjcDI1NmsxoQNJMBJeGb1lqgNnrGCBFNfeP9f9HU1S7fmeeYbzYRyG24hzeW5jbmV0cwCDdGNwgjLIg3VkcIIu4A,16Uiu2HAmHagdM38gp7YWF3x8Zn8zTixJbswC7nZu8Us1yzrwij6i,/ip4/3.68.68.172/tcp/13000,286689,"{""seq_number"":11,""attnets"":""00000c0000000000"",""syncnets"":""00""}","[18,19]","[31,43,29,0,4,19,18,45]",Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912794271
enr:-MS4QKG7XHA3JvMoA7dWRV0syioS4YRlsgu8VMq0R7wWEK6VSm8lraXtKWQd59ZgHVHI2uCFS5WSKWuUXKzRtCn3stV6h2F0dG5ldHOIAAAAAMAAAACEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhEYiy0KEcXVpY4IjKYlzZWNwMjU2azGhA95GvoZHGKYdrvLt3oaIed96Ejnm6dH8zN8DJAtN0APOiHN5bmNuZXRzAIN0Y3CCIyiDdWRwgiMo,16Uiu2HAmTcfRfdPbPyMNwpVh6jSEJTNbyai54nL8nK8Wb7yQy6LV,/ip4/70.34.203.66/tcp/9000,286689,"{""seq_number"":116,""attnets"":""00000000c0000000"",""syncnets"":""00""}","[38,39]","[39,38,35]",Lighthouse/v5.1.3/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912808851
enr:-MK4QDHxY-PMM2lSrRUwMVnwOlNZkKI3aVp2RtkvCf2MyHYxB86-7npuO6-MkjVMiX8Ad4XJhCB0qsDtZazQZ5fWe7uGAY95jSI5h2F0dG5ldHOIAQAAAAAAAICEZXRoMpBqlaGpBAAAAP__________gmlkgnY0gmlwhEPRNSmJc2VjcDI1NmsxoQON-sWz2DE2rPlkhGwJlp19NlwPFge8ZrA5kYSAVK5M9YhzeW5jbmV0cwCDdGNwgjLIg3VkcIIu4A,16Uiu2HAmNDDcvtXBsfgiqNX2vD6mNBqrVGVMyCCqneQUt4NXbEGk,/ip4/67.209.53.41/tcp/13000,286689,"{""seq_number"":16,""attnets"":""0100000000000080"",""syncnets"":""00""}","[0,63]","[63,4,11,30,0]",Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912833160
enr:-Ma4QP2RcmoQOLt6YjUagHtr9nTVhr4hyCdjTMZNre80Hof_GJM65_4bSuwBsco6n-s2STrpTDXF8bI0YaPp8blKppeCAVyHYXR0bmV0c4jAAAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEEsnIjIRxdWljgjLJiXNlY3AyNTZrMaEC09tah0p-_IbhJ8zVSN3vqYK3k-GGqX5eknsWB91zZnSIc3luY25ldHMLg3RjcIIyyIN1ZHCCLuA,16Uiu2HAm9gg13w5kBW2oN4HRWDjQRM7YxCnuAfJN7uwdP2HfBQqh,/ip4/18.201.200.140/tcp/13000,286689,"{""seq_number"":1200,""attnets"":""c000000000000000"",""syncnets"":""0b""}","[6,7]","[22,13,21,7,51,50,12,63,37,35,2,6,19,38]",rust-libp2p/0.44.1,FLY_MACHINE_ID,FLY_REGION,1716912872834
enr:,16Uiu2HAmBR7ouHZh3BUM8RfFLJEbTEuHt99TJ2Ei3M3uY5WwU7cX,/ip4/34.83.144.142/tcp/54570,286689,"{""seq_number"":663,""attnets"":""0000000000060000"",""syncnets"":""0f""}","[41,42]","[20,46,42,40,14,23,41,37]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912877218
enr:-Ma4QPqXDCRSlFgCKOd9gIhtQV2FgpLF9JWYI6lKwpHQcHN-ahzbPceG9moWQn-WHGfOlHShFZgtNlOD_dZlV1wXVZCCBgqHYXR0bmV0c4gADAAAAAAAAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEIk7xwIRxdWljgiMqiXNlY3AyNTZrMaEDXQCccvQH3APqyKggcTxUs8nxOKI4-Vjg0jnSVnV2oi6Ic3luY25ldHMAg3RjcIIjKYN1ZHCCIyk,16Uiu2HAmJv2om27J1DrUH1eBtaVPXHArG88c6o4NJizBdaseEKyX,/ip4/34.78.241.192/tcp/9001,286689,"{""seq_number"":1255,""attnets"":""000c000000000000"",""syncnets"":""00""}","[10,11]","[11,21,10]",Lighthouse/v5.1.3/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912899002
enr:,16Uiu2HAmSiUygcXP8RtqNbP8aQFQvQQGLa6sR4sHTLqhVKBxWA5N,/ip4/98.58.198.240/tcp/13103,286689,"{""seq_number"":29,""attnets"":""0000000000000018"",""syncnets"":""00""}","[59,60]","[4,60,59,54]",Prysm/v5.0.0/b7b017f5b607f04d4e9056a1ec8a6851a9c7da29,FLY_MACHINE_ID,FLY_REGION,1716912916643
enr:,16Uiu2HAm7oxorw84FewK1RvrQXHdDgYEDSTQVvqvJHCfmRU1pv14,/ip4/211.219.19.83/tcp/39465,286689,"{""seq_number"":87,""attnets"":""0000060000000000"",""syncnets"":""00""}","[17,18]","[55,35,17,18]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912942557
enr:,16Uiu2HAm7oxorw84FewK1RvrQXHdDgYEDSTQVvqvJHCfmRU1pv14,/ip4/211.219.19.83/tcp/20679,286689,"{""seq_number"":87,""attnets"":""0000060000000000"",""syncnets"":""00""}","[17,18]","[29,55,35,17,18]",Lighthouse/v5.1.3-3058b96/x86_64-linux,FLY_MACHINE_ID,FLY_REGION,1716912949373
enr:-Ma4QCTOc1ZM5mX9XQk0qEHaV1nEtOOavnl-VnUpLZIGMvzzfadrE741Ws2JikMNtR4YTIhMwAHG3hcDMSikd-OEizeCA5aHYXR0bmV0c4gAAAAAAIABAIRldGgykGqVoakEAAAA__________-CaWSCdjSCaXCEWrz1tIRxdWljgiMpiXNlY3AyNTZrMaECcD62-qO6tHoO3bGZH7hqHHdMk2y5-8W7cZE686Ly2--Ic3luY25ldHMAg3RjcIITAIN1ZHCCEwA,16Uiu2HAm2yq7BZS5uwEr4bN2tr4wZm8mU1Eh236yJKqe17hMEULE,/ip4/90.188.245.180/tcp/2450,286689,"{""seq_number"":747,""attnets"":""0000000000800100"",""syncnets"":""00""}","[47,48]","[48,59,39,47,39,59]",Lighthouse/v5.1.3-3058b96/x86_64-windows,FLY_MACHINE_ID,FLY_REGION,1716912959546
enr:,16Uiu2HAmE8qF5QPfxxVqvjsjuYKzeA3YcAsVsYtGWFwnMvKrsGFC,/ip4/185.91.48.234/tcp/44026,286689,"{""seq_number"":67,""attnets"":""1800000000000000"",""syncnets"":""00""}","[3,4]","[4,3,27]",nimbus,FLY_MACHINE_ID,FLY_REGION,1716912964021
enr:,16Uiu2HAmVWh9pfRnKa62C5d2B7CUHkZUVgJWtfCqMZU9mTK5bx5y,/ip4/43.201.6.174/tcp/46395,286689,"{""seq_number"":26,""attnets"":""c000000000000000"",""syncnets"":""00""}","[6,7]","[27,39,52,2,48,32,43,28,11,7,29,38,18,36,56,0,57,63,49,23,61,16,20,30,22,45,31,4,3,54,42,14,62,55,44,21,5,59,26,40,53,8,9,50,33,12,47,24,37,6,17,51,13,15,19,41,25,46,10,1,35,58,34,60]",Prysm/v5.0.3/38f208d70dc95b12c08403f5c72009aaa10dfe2f,FLY_MACHINE_ID,FLY_REGION,1716912967719
